wals_code,iso_code,glottocode,Name,latitude,longitude,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,60A Genitives_ Adjectives and Relative Clauses,61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,81A Order of Subject_ Object and Verb,82A Order of Subject and Verb,83A Order of Object and Verb,84A Order of Object_ Oblique_ and Verb,85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,144A Position of Negative Word With Respect to Subject_ Object_ and Verb,90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,81B Languages with two Dominant Orders of Subject_ Object_ and Verb,143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
koy,kff,koya1251,Koya,17.5,81.33333333,3 Average,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,2 /l/_ no obstruent laterals,,,1 None,3 Complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),4 Long vowel or coda consonant,4 Undetermined,1 All present,1 None,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,3 Mixed,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,4 OXV,,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,1 Degree word-Adjective,,,,,1 OV and RelN,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
kui,kxu,kuii1252,Kui (in India),20,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 No grammatical marking,1 Present_ no remoteness distinctions,1 Inflectional future exists,3 Other perfect,,1 Second singular and second plural,4 Special imperative + special negative,1 Maximal system,,2 Verbal constructions,1 Verbal constructions,2 Overlap for either possibility or necessity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Non-zero marking,,,,1 None reported,
kur,kru,kuru1302,Kurukh,22.83333333,85.5,3 Average,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,3 Uvular continuants only,1 No glottalized consonants,2 /l/_ no obstruent laterals,,,1 None,,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Differentiation,6 First_ two-th_ three-th,2 Marked by reduplication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Nonverbal encoding,1 Different,1 Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuv,kxv,kuvi1243,Kuvi,18.75,82.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,5 First/one-th_ two-th_ three-th,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,,2 Final,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
mto,kmj,kuma1274,Malto,25,87.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Only human nouns_ obligatory,,,,,,,,,,,,,,,,,,,,,,,,2 Absent,1 No possessive classification,,,,,,,,,,,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,,,,,,,,1 OV and AdjN,,,,,,,,,,,,,,,,,,1 Predicate negation also present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 None reported,
mym,mal,mala1464,Malayalam,10,76.5,,,,,,,,,,,,,,1 No fixed stress,1 Left-edge: First or second,2 Long vowel,4 Undetermined,,,,,,,,,,2 Full reduplication only,,,,,,,6 All nouns_ always obligatory,,1 Associative same as additive plural,,,,,2 Two-way contrast,3 Different inflection,2 Related for all demonstratives,,3 Multiple politeness distinctions,1 Interrogative-based,1 Identical,,6 6-7 cases,2 Symmetrical,,,5 First/one-th_ two-th_ three-th,2 Marked by reduplication,1 Absent,3 Formally similar_ with interrogative,,,,,,,,1 Identity,,,,,,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,2 Overlap for either possibility or necessity,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,,2 Final,2 Not initial interrogative phrase,,,1 OV and RelN,1 OV and AdjN,,,,5 Optional pronouns in subject position,,,,1 Indirect-object construction,,,,,,2 Morphological but no compound,1 Negative affix,3 Both,5 A/Fin and A/Cat,1 Predicate negation also present,1 Question particle,,2 Nonverbal encoding,1 Different,1 Impossible,,,,,3 Deranked,,2 Balanced/deranked,1 Balanced,1 Identical,2 Different,,,,,,,,1 Words derived from Sinitic cha,,,,1 Logical meanings,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
pen,peg,peng1244,Pengo,19.83333333,83.83333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Mixed,,,,2 Formally similar_ without interrogative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prd,pci,duru1236,Parji (Dravidian),19.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 'And' different from 'with',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Locational,2 Nonverbal encoding,1 Different,1 Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tda,tcx,toda1252,Toda,11.41666667,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 10 or more cases,2 Symmetrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tel,tel,telu1262,Telugu,16,79,4 Moderately large,2 Average (5-6),4 Moderately high,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,2 /l/_ no obstruent laterals,,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,4 Person-number stem,,,,,,,,,,,,1 Identical,,,,1 Case suffixes,2 Differentiation,,,,3 Formally similar_ with interrogative,,,,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,1 Overlap for both possibility and necessity,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,1 Degree word-Adjective,6 No question particle,2 Not initial interrogative phrase,5 Mixed,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,,,,,,,,,,,,,,2 Morphological but no compound,1 Negative affix,,,,2 Interrogative verb morphology,,2 Nonverbal encoding,2 Identical,2 Possible,1 Locational,,,,,,,,,,1 Decimal,,,,,,,2 Words derived from Min Nan Chinese te,,,,1 Logical meanings,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
tml,tam,tami1289,Tamil,11,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,3 Three,2 Sex-based,2 Semantic,2 Plural suffix,5 All nouns_ optional in inanimates,6 Person-number stem + nominal plural affix,,,,,,2 Two-way contrast,3 Different inflection,,,3 Multiple politeness distinctions,1 Interrogative-based,1 Identical,,,,1 Case suffixes,2 Differentiation,6 First_ two-th_ three-th,2 Marked by reduplication,,3 Formally similar_ with interrogative,,,,,,1 Sentential,1 'And' different from 'with',2 Differentiation,2 No grammatical marking,1 Present_ no remoteness distinctions,1 Inflectional future exists,3 Other perfect,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,,,1 Affixes on verbs,2 Affixes on verbs,2 Overlap for either possibility or necessity,2 Indirect only,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,1 Degree word-Adjective,6 No question particle,2 Not initial interrogative phrase,4 Subordinating suffix,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,,,,,,,,1 Indirect-object construction,2 Distinct from reflexive,,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,2 Morphological but no compound,1 Negative affix,,,1 Predicate negation also present,2 Interrogative verb morphology,1 Locational,2 Nonverbal encoding,2 Identical,2 Possible,1 Locational,,,,3 Deranked,3 Deranked,3 Deranked,3 Deranked,1 Identical,2 Different,,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,5 No applicative construction,,,,4 no antipassive,,,
tsp,tam,tami1289,Tamil (Spoken),11,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Inflectional optative absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tul,tcy,tulu1258,Tulu,12.75,75.33333333,3 Average,3 Large (7-14),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,2 /l/_ no obstruent laterals,,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,2 Plural suffix,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,,,,2 Not initial interrogative phrase,,1 OV and Postpositions,,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
acn,acn,acha1249,Achang,25,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,3 No dominant order,2 Noun-Demonstrative,2 Noun-Numeral,2 Relative clause-Noun,,2 Final,2 Not initial interrogative phrase,,1 OV and Postpositions,1 OV and RelN,5 Other,,,,,,,,,,,,,,,,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Relative clause-Noun (RelN) dominant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agm,njm,anga1287,Angami,25.66666667,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,1 Little affixation,,,,,,,8 Plural clitic,,,,1 Definite word distinct from demonstrative,2 Indefinite word same as 'one',,,,,1 Unrelated,,,,,,,,,,,2 Marked by reduplication,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,2 Adjective-Degree word,2 Final,,2 Final subordinator word,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,,,,,,,,,,,,,,,,,,,1 Question particle,,1 Verbal encoding,1 Different,2 Possible,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,
akh,ahk,akha1245,Akha,21.83333333,99.83333333,,,,,,,,,,,,,,,,,,,,,,,,,,1 Little affixation,,,,,,,,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,5 No tense-aspect inflection,,,,,,,,3 Direct and indirect,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,2 Relative clause-Noun,3 No dominant order,2 Final,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,2 OV and NAdj,,,,,,,,1 Indirect-object construction,,,,,,,4 Negative word_ unclear if verb or particle,,,,1 Question particle,,,,,,,,1 Subject is left implicit,,,,,,,,,,,,,,,,,,,4 None,1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,11 NoSOVNeg,,7 SONegV,,,,,1 Word&NoDoubleNeg,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,4 No SNegOV,3 SONegV,,,,4 None,,,,,,,,,,,,
akm,mhv,marm1234,Arakanese (Marma),21.5,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Affective meanings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amd,adx,amdo1237,Amdo,35,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Direct and indirect,2 Verbal affix or clitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt,adx,amdo1237,Amdo (Themchen),38,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,3 No dominant order,,2 Noun-Numeral,7 Mixed,,,,,1 OV and Postpositions,5 Other,5 Other,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,3 RelN or internally-headed,,,,,,,,20 MorphNeg,,,,,,,,,,,,,2 Internally-headed or RelN,,,,2 [Neg-V],,,3 [Neg-V],,,,20 SV&OV&[Neg-V],,,,4 None,,,,,,,,,,,,
ano,nun,nung1282,Anong,27.33333333,98.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Only human nouns_ optional,,,,,,,,,,,,2 Generic-noun-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,6 No question particle,,,,,2 OV and NAdj,,,,,,,,1 Indirect-object construction,,,,,,,,,,1 Predicate negation also present,6 Interrogative intonation only,,,,,,,,1 Subject is left implicit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ao,njo,aona1235,Ao,26.58333333,94.66666667,1 Small,2 Average (5-6),2 Moderately low,3 In fricatives alone,1 Other,1 None,1 No glottalized consonants,2 /l/_ no obstruent laterals,,2 Contrast absent,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,1 None,,,,,,,3 Weakly suffixing,,,,,,,2 Plural suffix,,,,2 Demonstrative word used as definite article,2 Indefinite word same as 'one',,,2 Two-way contrast,1 Identical,,,,,,,,,6 Postpositional clitics,,,,,,1 Possessive prefixes,,,,,,,,,,,,2 Tense-aspect suffixes,4 Second person number-neutral,2 Normal imperative + special negative,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,7 Mixed,1 Degree word-Adjective,2 Final,2 Not initial interrogative phrase,4 Subordinating suffix,1 OV and Postpositions,5 Other,2 OV and NAdj,,,,1 Obligatory pronouns in subject position,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],3 RelN or internally-headed,,,4 No NegSOV,,,6 Suffix&OnlyWithAnotherNeg,,19 OptDoubleNeg,,,,,4 Prefix&OptDoubleNeg,,,,,,,,2 Internally-headed or RelN,,,,2 [Neg-V],7 [Neg-V(-Neg)],,15 OptDoubleNeg,,6 SO[Neg-V(-Neg)],4 No SNegOV,17 OptDoubleNeg,,,,4 None,,,,,,,,,,,,
apt,apt,apat1240,Apatani,27.5,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,7 Plural word,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,4 Second person number-neutral,4 Special imperative + special negative,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,2 Relative clause-Noun,1 Degree word-Adjective,2 Final,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
ath,aph,athp1241,Athpare,27,87.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,,,,,,,3 Related to remote demonstratives,,,,,,,,1 Case suffixes,,,,3 Obligatory,3 Formally similar_ with interrogative,1 Possessive prefixes,,,6 Highly differentiated,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,3 Special imperative + normal negative,1 Maximal system,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,,6 No question particle,2 Not initial interrogative phrase,2 Final subordinator word,,1 OV and RelN,1 OV and AdjN,,,,2 Subject affixes on verb,,,,,,,,,,,1 Negative affix,,,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,6 Internally-headed occurs as nondominant type,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
