wals_code,iso_code,glottocode,Name,latitude,longitude,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,60A Genitives_ Adjectives and Relative Clauses,61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,81A Order of Subject_ Object and Verb,82A Order of Subject and Verb,83A Order of Object and Verb,84A Order of Object_ Oblique_ and Verb,85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,144A Position of Negative Word With Respect to Subject_ Object_ and Verb,90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,81B Languages with two Dominant Orders of Subject_ Object_ and Verb,143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
kth,gwi,gwic1235,Kutchin,67,-146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kto,ktw,kato1244,Kato,39.66666667,-123.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Direct and indirect,2 Verbal affix or clitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kyn,koy,koyu1237,Koyukon,65,-155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Associative same as additive plural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,3 No dominant order,,1 Degree word-Adjective,,,2 Final subordinator word,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtl,mvb,matt1238,Mattole,40.16666667,-124.1666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nav,nav,nava1243,Navajo,36.16666667,-108,4 Moderately large,1 Small (2-4),5 High,3 In fricatives alone,1 Other,1 None,2 Ejectives only,4 /l/ and lateral obstruent,3 No velar nasal,1 Contrast present,1 None,2 Moderately complex,2 Simple tone system,1 No fixed stress,,,,1 All present,1 None,1 Exclusively concatenative,,,,,,6 Strong prefixing,3 No productive reduplication,1 No case marking,3 Not syncretic,,,,2 Plural suffix,,6 Person-number stem + nominal plural affix,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,5 Five (or more)-way contrast,1 Identical,,3 3rd person singular only,,1 Interrogative-based,2 Differentiated,4 Pronouns and nouns,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,5 First/one-th_ two-th_ three-th,,1 Absent,,1 Possessive prefixes,,,,,8 No action nominals,2 'And' identical to 'with',1 Identity,,,,,1 Tense-aspect prefixes,5 No second-person imperatives,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,2 Overlap for either possibility or necessity,2 Indirect only,4 Separate particle,4 None,4 Singular-dual-plural triples_ no suppletion,1 SOV,1 SV,1 OV,4 OXV,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,1 Numeral-Noun,3 Internally headed,1 Degree word-Adjective,5 In either of two positions,2 Not initial interrogative phrase,1 Initial subordinator word,1 OV and Postpositions,5 Other,2 OV and NAdj,1 Neutral,,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,5 Zero in all 3rd person forms,3 P precedes A,,,1 Present,,,1 Sequential but no purposive,1 Neither,2 Negative particle,2 Asymmetric,3 A/Cat,1 Predicate negation also present,1 Question particle,4 Conjunctional,1 Verbal encoding,1 Different,1 Impossible,1 Locational,,,2 Subject is expressed overtly,,,,,2 Different,1 Identical,1 Decimal,,,,,,,,,,,,4 None,,,,1 NoDoubleNeg,,,11 NoSOVNeg,,16 More than one position,,,,,1 Word&NoDoubleNeg,,3 NegSOV/SNegOV/SONegV,,,,,,1 Internally-headed relative clause dominant,,,,1 NegV,,,1 NegV,,,1 NoDoubleNeg,15 More than one construction,,,,4 None,,,,,,,,,,3 Full-fledged farmers,,5 None (= no suppletive imperatives reported in the reference material)
sla,scs,slav1253,Slave,67,-125,4 Moderately large,2 Average (5-6),4 Moderately high,3 In fricatives alone,1 Other,1 None,6 Ejectives and glottalized resonants,4 /l/ and lateral obstruent,3 No velar nasal,1 Contrast present,1 None,2 Moderately complex,2 Simple tone system,1 No fixed stress,7 Not predictable,6 Lexical stress,5 No rhythmic stress,1 All present,1 None,1 Exclusively concatenative,5 No case,5 8-9 categories per word,1 Head marking,1 Head marking,1 Head-marking,6 Strong prefixing,3 No productive reduplication,1 No case marking,3 Not syncretic,,,,2 Plural suffix,,4 Person-number stem,3 Unique periphrastic associative plural,5 No definite or indefinite article,5 No definite or indefinite article,3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,1 Identical,6 Related for non-human reference,6 No gender distinctions,1 No politeness distinction,2 Generic-noun-based,,3 Pronouns only,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,6 First_ two-th_ three-th,,,,1 Possessive prefixes,2 Absent,3 Three to five classes,,,8 No action nominals,1 'And' different from 'with',2 Differentiation,1 Grammatical marking,2 Present_ 2-3 remoteness distinctions,1 Inflectional future exists,3 Other perfect,1 Tense-aspect prefixes,5 No second-person imperatives,,1 Maximal system,2 Inflectional optative absent,3 Other kinds of markers,3 Other,3 No overlap,2 Indirect only,4 Separate particle,2 Aspect,5 Singular-dual-plural triples_ suppletion,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,7 Mixed,,1 Initial,2 Not initial interrogative phrase,5 Mixed,1 OV and Postpositions,5 Other,2 OV and NAdj,1 Neutral,1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,3 P precedes A,1 Indirect-object construction,2 Distinct from reflexive,1 Present,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,2 Negative particle,1 Symmetric,7 Non-assignable,1 Predicate negation also present,1 Question particle,,1 Verbal encoding,1 Different,1 Impossible,,2 Non-reduction,2 Non-reduction,2 Subject is expressed overtly,1 Balanced,1 Balanced,1 Balanced,1 Balanced,2 Different,2 Different,1 Decimal,7 6,4 7-7.5,1 Green vs. blue,1 Red vs. yellow,1 No M-T pronouns,1 No N-M pronouns,,,,,,1 VNeg,,,3 NRel or internally-headed,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,3 Internally-headed or NRel,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
slv,xsl,sout2959,Slavey,60,-120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
src,srs,sars1236,Sarcee,52.5,-116,,,,,,,,,,,,,,,,,,,,,,,,,,5 Weakly prefixing,,,,,,,2 Plural suffix,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,1 Possessive prefixes,,,,,,,,,,,,4 Mixed type,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,1 Numeral-Noun,1 Noun-Relative clause,,6 No question particle,1 Initial interrogative phrase,5 Mixed,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,,,,2 Subject affixes on verb,,,,,,,,,2 Purposive but no sequential,1 Neither,2 Negative particle,,,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,14 Other NegV,,,,4 None,,,,,,,,,,,,
tli,tli,tlin1245,Tlingit,59,-135,5 Large,1 Small (2-4),5 High,1 No voicing contrast,1 Other,4 Uvular stops and continuants,2 Ejectives only,5 No /l/_ but lateral obstruents,3 No velar nasal,2 Contrast absent,1 None,3 Complex,2 Simple tone system,,,,,2 No bilabials,1 None,1 Exclusively concatenative,1 Monoexponential case,,1 Head marking,1 Head marking,1 Head-marking,4 Equal prefixing and suffixing,,1 No case marking,3 Not syncretic,,,,2 Plural suffix,,4 Person-number stem,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,4 Four-way contrast,,,6 No gender distinctions,1 No politeness distinction,,,4 Pronouns and nouns,7 8-9 cases,3 Additive-quantitatively asymmetrical,1 Case suffixes,2 Differentiation,,,3 Obligatory,,1 Possessive prefixes,2 Absent,2 Two classes,,,,1 'And' different from 'with',,,,,,4 Mixed type,5 No second-person imperatives,,,,1 Affixes on verbs,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,3 No dominant order,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,1 Degree word-Adjective,,,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,5 Other,,,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,5 Zero in all 3rd person forms,3 P precedes A,,,2 Absent,,,,2 Morphological but no compound,2 Negative particle,3 Both,6 A/NonReal and A/Cat,,,,1 Verbal encoding,2 Identical,1 Impossible,,,,,,,,,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,11 NoSOVNeg,,7 SONegV,,,,,1 Word&NoDoubleNeg,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,4 No SNegOV,3 SONegV,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,,,2 Non-zero marking,1 monoexponential TAM,,,1 None reported,
tnc,tcb,tana1290,Tanacross,63.5,-143.5,,,,,,,,,,,,,,,,,,,,,,,,,,6 Strong prefixing,3 No productive reduplication,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,1 Possessive prefixes,,,,,,,,,,,,1 Tense-aspect prefixes,1 Second singular and second plural,,1 Maximal system,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,,,,,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,,2 OV and NAdj,,,,2 Subject affixes on verb,,,,,,,,,,,6 Double negation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,,,17 SV & OV & Neg[V-Neg],,,18 ObligDoubleNeg,,,,,,2 Neg[V-Neg],,,,,,,,,,,1 NegV,,,14 ObligDoubleNeg,,,,16 ObligDoubleNeg,,,,4 None,,,,,,,,,,,,
tnj,tfn,tana1289,Tanaina,62,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tnl,taa,lowe1425,Tanana (Lower),65,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tut,ttm,nort2941,Tutchone (Northern),63,-137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uku,kuu,uppe1438,Upper Kuskokwim,63,-157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Interrogative-based,,,,,,,,,,,,,,,,,,2 Differentiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Indirect-object construction,,,,,,,,,,4 Negative existential construction,,,,,,,,,5 Desiderative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hai,hdn,haid1248,Haida,53,-132,5 Large,1 Small (2-4),5 High,1 No voicing contrast,1 Other,4 Uvular stops and continuants,6 Ejectives and glottalized resonants,4 /l/ and lateral obstruent,3 No velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,1 Exclusively concatenative,5 No case,5 8-9 categories per word,4 No marking,1 Head marking,5 Inconsistent or other,2 Strongly suffixing,,1 No case marking,1 No subject person/number marking,1 None,1 No gender,1 No gender,2 Plural suffix,,6 Person-number stem + nominal plural affix,,3 Definite affix,4 No indefinite_ but definite article,3 No inclusive/exclusive,1 No person marking,,,,6 No gender distinctions,,,,2 No person marking,1 No morphological case-marking,3 Additive-quantitatively asymmetrical,6 Postpositional clitics,3 Mixed,,4 Marked by suffix,2 Optional,1 Formally different,4 No possessive affixes,1 Exists,2 Two classes,,,,,2 Differentiation,,,,,2 Tense-aspect suffixes,4 Second person number-neutral,,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,2 Overlap for either possibility or necessity,3 Direct and indirect,3 Part of the tense system,,,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,3 Internally headed,2 Adjective-Degree word,3 Second position,3 Mixed,2 Final subordinator word,1 OV and Postpositions,5 Other,2 OV and NAdj,1 Neutral,1 Neutral,1 Neutral,1 Obligatory pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,2 Absent,,,,2 Morphological but no compound,6 Double negation,1 Symmetric,7 Non-assignable,1 Predicate negation also present,1 Question particle,,,,,,,,,,,,,2 Different,2 Different,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,,,3 OnlyWithAnotherNeg,,3 NegSO[V-Neg],6 Suffix&OnlyWithAnotherNeg,,18 ObligDoubleNeg,,,,,8 No SONegV,2 Neg[V-Neg],,,,,1 Beginning_ not immed preverbal,,1 Internally-headed relative clause dominant,,,,1 NegV,,,14 ObligDoubleNeg,,,4 No SNegOV,16 ObligDoubleNeg,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,,,1 Zero-marking,1 monoexponential TAM,,,1 None reported,
hno,hdn,nort2938,Haida (Northern),54,-132.5,,,,,,,,,,,,,,1 No fixed stress,5 Unbounded: Stress can be anywhere,5 Prominence,2 Iambic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
git,git,gitx1241,Gitksan,55.33333333,-127.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Plural prefix,,,,3 Definite affix,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 No dominant order,3 No dominant order,3 No dominant order,6 No dominant order,2 Prepositions,,1 Adjective-Noun,,,,,2 Final,1 Initial interrogative phrase,,5 Other,5 Other,5 Other,,,,,,,,,,,,,,,,,,,1 Question particle,,,,,,,,,,,,,1 Identical,2 Different,,,,,,1 No M-T pronouns,3 N-M pronouns_ non-paradigmatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 m in second person singular,1 No m in first person singular,,,,,,,,
nsg,ncg,nisg1240,Nisgha,55,-130,,,,,,,,,,,,,,,,,,,,,,3 4-5 categories per word,1 Head marking,1 Head marking,1 Head-marking,1 Little affixation,,,,,,,9 No plural,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,,,,1 Interrogative-based,,,,,9 No case affixes or adpositional clitics,,,3 Marked by prefix,,,2 Possessive suffixes,,,,,,,2 Differentiation,,,,,,,,,,,,,,,,,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,2 Noun-Demonstrative,1 Numeral-Noun,,1 Degree word-Adjective,2 Final,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,,3 VO and AdjN,,,,4 Subject pronouns in different position,,,,1 Indirect-object construction,,,,,,,3 Negative auxiliary verb,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word_ no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,,,,,2 Non-zero marking,,,,,
tsi,tsi,nucl1649,Tsimshian (Coast),52.5,-129,5 Large,1 Small (2-4),5 High,2 In plosives alone,2 None missing in /p t k b d g/,2 Uvular stops only,6 Ejectives and glottalized resonants,4 /l/ and lateral obstruent,3 No velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,,1 All present,1 None,,,,,,,3 Weakly suffixing,1 Productive full and partial reduplication,1 No case marking,3 Not syncretic,1 None,1 No gender,1 No gender,1 Plural prefix,,3 Person-number affixes,,1 Definite word distinct from demonstrative,4 No indefinite_ but definite article,3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,,,6 No gender distinctions,,,,2 No person marking,1 No morphological case-marking,3 Additive-quantitatively asymmetrical,,,,3 Marked by prefix,3 Obligatory,2 Formally similar_ without interrogative,2 Possessive suffixes,,,,,,1 'And' different from 'with',,,,,,5 No tense-aspect inflection,,2 Normal imperative + special negative,,,,2 Affixes on verbs,,2 Indirect only,2 Verbal affix or clitic,,,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,2 Noun-Demonstrative,1 Numeral-Noun,1 Noun-Relative clause,1 Degree word-Adjective,6 No question particle,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,4 Ergative - absolutive,1 Neutral,6 Split,4 Subject pronouns in different position,5 Both the A and P arguments,2 No zero realization,3 P precedes A,1 Indirect-object construction,,2 Absent,,,,2 Morphological but no compound,6 Double negation,3 Both,2 A/NonReal,,6 Interrogative intonation only,,,,,,,,2 Subject is expressed overtly,,,,,2 Different,2 Different,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,18 ObligDoubleNeg,,,"1 Separate word_ no double negation	Word&NoDoubleNeg",,,7 NegNegV,,4 NegNegVSO,,,,,,,,,1 NegV,,,14 ObligDoubleNeg,6 None,,,,,,22 ObligDoubleNeg,4 None,,,,,,,,,,,,
hei,hei,heil1246,Heiltsuk,52,-127.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,1 Demonstrative-Noun,,1 Noun-Relative clause,,,,,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,,,,3 Subject clitics on variable host,,,,,,,,,,,,,,,,,1 Verbal encoding,1 Different,1 Impossible,,,,,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word_ no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,,,,,,,,,,
hsl,has,hais1244,Haisla,54,-128.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Formally similar_ without interrogative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
